Tm,Tr,Tc,Kernel Time,GFLOPS
29,14,4,3.842,34.93433837
28,6,7,3.843,34.92524798
29,4,14,3.844,34.91616233
31,7,6,3.844,34.91616233
10,12,10,3.845,34.9070814
29,9,4,3.845,34.9070814
31,9,4,3.845,34.9070814
57,5,5,3.846,34.8980052
30,4,15,3.847,34.88893371
24,4,9,3.848,34.87986694
53,5,5,3.848,34.87986694
22,9,4,3.85,34.86174753
17,13,6,3.851,34.85269488
26,4,8,3.852,34.84364694
18,13,6,3.855,34.81653126
20,13,6,3.857,34.79847757
30,4,8,3.858,34.78945775
11,11,9,3.859,34.7804426
25,4,13,3.859,34.7804426
55,5,5,3.859,34.7804426
7,6,16,3.86,34.77143212
11,13,11,3.86,34.77143212
30,13,4,3.86,34.77143212
10,12,12,3.863,34.74442868
25,13,4,3.863,34.74442868
23,4,14,3.864,34.73543685
25,14,4,3.864,34.73543685
11,13,10,3.865,34.72644968
7,16,9,3.866,34.71746715
10,10,12,3.866,34.71746715
21,7,10,3.866,34.71746715
11,14,9,3.867,34.70848927
26,8,4,3.867,34.70848927
38,7,5,3.868,34.69951603
9,4,16,3.869,34.69054743
22,13,4,3.869,34.69054743
10,12,11,3.87,34.68158346
9,7,16,3.871,34.67262413
22,4,10,3.871,34.67262413
52,5,5,3.871,34.67262413
59,5,5,3.871,34.67262413
20,15,6,3.872,34.66366942
31,15,4,3.873,34.65471934
58,5,5,3.873,34.65471934
10,10,9,3.874,34.64577388
23,4,10,3.874,34.64577388
37,7,5,3.874,34.64577388
7,16,15,3.876,34.6278968
24,4,14,3.876,34.6278968
23,4,9,3.877,34.61896518
23,14,4,3.877,34.61896518
25,12,5,3.877,34.61896518
22,14,4,3.878,34.61003816
25,4,9,3.878,34.61003816
40,7,5,3.879,34.60111575
54,5,5,3.879,34.60111575
20,6,14,3.88,34.59219794
37,5,7,3.88,34.59219794
7,16,13,3.882,34.57437609
31,4,15,3.882,34.57437609
25,10,4,3.884,34.55657261
18,6,11,3.886,34.53878744
23,9,4,3.886,34.53878744
31,6,7,3.886,34.53878744
11,8,13,3.887,34.52990172
19,6,6,3.887,34.52990172
23,10,4,3.887,34.52990172
18,12,6,3.888,34.52102058
41,5,7,3.888,34.52102058
53,4,5,3.89,34.50327198
25,5,12,3.891,34.49440452
17,6,12,3.892,34.48554162
11,9,11,3.894,34.46782948
14,8,15,3.894,34.46782948
30,15,4,3.894,34.46782948
11,9,14,3.895,34.45898023
11,10,8,3.895,34.45898023
11,12,13,3.897,34.44129536
10,11,12,3.898,34.43245972
11,11,13,3.898,34.43245972
18,6,13,3.899,34.42362862
18,10,4,3.899,34.42362862
11,9,12,3.9,34.41480205
21,15,7,3.9,34.41480205
21,15,6,3.901,34.40598001
22,10,4,3.901,34.40598001
10,9,10,3.903,34.38834947
14,14,12,3.903,34.38834947
21,6,15,3.904,34.37954098
35,7,5,3.904,34.37954098
7,9,16,3.905,34.370737
13,16,4,3.906,34.36193753
14,16,4,3.906,34.36193753
7,15,16,3.907,34.35314256
15,11,6,3.907,34.35314256
11,10,9,3.908,34.3443521
14,11,15,3.908,34.3443521
18,11,6,3.908,34.3443521
22,4,13,3.908,34.3443521
11,11,8,3.909,34.33556613
24,14,4,3.91,34.32678465
33,5,7,3.911,34.31800767
53,5,4,3.911,34.31800767
7,13,16,3.912,34.30923517
28,4,15,3.913,34.30046716
19,6,14,3.914,34.29170363
14,14,8,3.915,34.28294457
9,8,9,3.916,34.27418999
11,14,14,3.916,34.27418999
54,4,5,3.916,34.27418999
11,14,12,3.917,34.26543988
17,14,6,3.917,34.26543988
38,4,7,3.917,34.26543988
11,9,10,3.918,34.25669423
42,4,7,3.918,34.25669423
11,13,9,3.919,34.24795305
11,8,11,3.92,34.23921633
14,8,8,3.92,34.23921633
15,6,11,3.921,34.23048406
27,4,15,3.921,34.23048406
14,12,15,3.924,34.20431397
22,4,11,3.924,34.20431397
16,4,11,3.925,34.19559949
14,15,8,3.926,34.18688945
22,12,4,3.927,34.17818386
24,15,4,3.927,34.17818386
14,9,8,3.928,34.16948269
11,14,13,3.929,34.16078595
12,5,16,3.93,34.15209364
16,4,10,3.93,34.15209364
11,10,12,3.931,34.14340575
28,4,14,3.931,34.14340575
15,6,12,3.932,34.13472228
16,6,14,3.932,34.13472228
19,14,6,3.932,34.13472228
40,7,4,3.932,34.13472228
14,11,11,3.934,34.11736858
16,4,9,3.934,34.11736858
27,15,4,3.934,34.11736858
31,5,11,3.934,34.11736858
32,7,5,3.934,34.11736858
11,13,14,3.935,34.10869835
21,7,15,3.935,34.10869835
38,7,4,3.935,34.10869835
16,6,13,3.936,34.10003252
41,7,5,3.936,34.10003252
63,4,6,3.936,34.10003252
34,5,7,3.937,34.09137109
42,7,5,3.937,34.09137109
13,4,16,3.938,34.08271407
16,14,6,3.938,34.08271407
23,5,13,3.938,34.08271407
61,4,5,3.938,34.08271407
31,5,10,3.939,34.07406144
41,7,4,3.939,34.07406144
17,4,10,3.94,34.0654132
22,11,4,3.94,34.0654132
59,4,5,3.94,34.0654132
11,9,13,3.941,34.05676935
22,4,12,3.941,34.05676935
11,12,10,3.942,34.04812988
16,10,4,3.942,34.04812988
12,10,13,3.943,34.0394948
12,16,5,3.943,34.0394948
19,6,15,3.943,34.0394948
14,12,14,3.944,34.0308641
18,7,12,3.944,34.0308641
56,4,5,3.944,34.0308641
58,5,4,3.944,34.0308641
11,12,14,3.945,34.02223777
22,4,14,3.945,34.02223777
34,6,5,3.945,34.02223777
13,8,8,3.946,34.01361581
24,4,15,3.946,34.01361581
42,5,7,3.946,34.01361581
12,13,11,3.947,34.00499823
15,12,6,3.947,34.00499823
31,5,15,3.947,34.00499823
52,5,4,3.947,34.00499823
59,5,4,3.947,34.00499823
9,6,16,3.948,33.99638501
19,15,6,3.948,33.99638501
41,4,7,3.948,33.99638501
11,13,12,3.949,33.98777615
12,13,10,3.949,33.98777615
12,14,10,3.949,33.98777615
38,4,6,3.95,33.97917165
11,9,8,3.951,33.9705715
32,5,7,3.951,33.9705715
14,8,9,3.952,33.96197571
14,15,11,3.952,33.96197571
16,9,4,3.952,33.96197571
20,6,15,3.952,33.96197571
11,10,13,3.953,33.95338427
18,4,10,3.953,33.95338427
6,14,16,3.956,33.927636
52,4,5,3.956,33.927636
12,10,15,3.957,33.91906192
57,5,4,3.957,33.91906192
11,12,9,3.959,33.90192675
37,4,6,3.959,33.90192675
16,6,15,3.96,33.89336566
39,7,4,3.96,33.89336566
11,15,8,3.961,33.88480889
40,4,7,3.961,33.88480889
12,10,14,3.962,33.87625644
42,7,4,3.962,33.87625644
63,6,4,3.962,33.87625644
11,12,12,3.963,33.8677083
15,10,7,3.963,33.8677083
17,4,11,3.963,33.8677083
11,8,9,3.964,33.85916448
12,14,9,3.964,33.85916448
14,4,16,3.964,33.85916448
34,7,5,3.965,33.85062497
12,11,13,3.966,33.84208976
15,7,12,3.966,33.84208976
11,15,9,3.967,33.83355886
12,15,10,3.967,33.83355886
14,15,12,3.968,33.82503226
31,15,5,3.968,33.82503226
13,15,12,3.97,33.80799194
33,7,5,3.971,33.79947822
36,4,7,3.971,33.79947822
11,8,10,3.972,33.79096878
12,15,11,3.972,33.79096878
15,7,11,3.972,33.79096878
12,14,14,3.973,33.78246363
39,4,7,3.974,33.77396276
47,4,5,3.975,33.76546616
14,15,15,3.976,33.75697384
22,15,4,3.976,33.75697384
34,4,6,3.978,33.74000201
9,16,6,3.979,33.73152249
14,8,14,3.979,33.73152249
18,5,8,3.979,33.73152249
11,12,15,3.98,33.72304724
15,11,7,3.98,33.72304724
31,10,5,3.98,33.72304724
12,14,15,3.981,33.71457624
15,7,10,3.981,33.71457624
6,16,14,3.982,33.70610949
22,4,15,3.982,33.70610949
15,10,6,3.984,33.68918876
17,11,4,3.984,33.68918876
15,6,9,3.985,33.68073476
15,6,10,3.985,33.68073476
15,7,9,3.985,33.68073476
34,4,7,3.986,33.672285
39,6,4,3.986,33.672285
11,13,13,3.987,33.66383948
33,5,6,3.987,33.66383948
35,5,7,3.987,33.66383948
62,5,4,3.987,33.66383948
11,15,12,3.989,33.64696114
17,6,14,3.989,33.64696114
18,12,7,3.989,33.64696114
11,14,8,3.99,33.63852832
32,6,5,3.99,33.63852832
36,7,4,3.99,33.63852832
12,9,14,3.992,33.62167535
26,15,4,3.992,33.62167535
41,4,6,3.992,33.62167535
60,4,5,3.992,33.62167535
28,15,4,3.993,33.6132552
54,5,4,3.994,33.60483926
55,5,4,3.994,33.60483926
12,11,14,3.995,33.59642753
37,4,5,3.995,33.59642753
50,5,4,3.995,33.59642753
11,8,15,3.996,33.58802002
12,11,15,3.996,33.58802002
47,5,4,3.996,33.58802002
57,4,5,3.996,33.58802002
9,5,16,3.997,33.57961671
28,14,4,3.997,33.57961671
46,5,4,3.997,33.57961671
23,13,5,3.998,33.57121761
45,5,4,3.998,33.57121761
55,4,5,3.998,33.57121761
41,6,4,4,33.554432
49,4,5,4,33.554432
35,4,7,4.001,33.54604549
42,4,6,4.001,33.54604549
58,4,5,4.001,33.54604549
48,4,5,4.002,33.53766317
51,5,4,4.002,33.53766317
11,15,13,4.003,33.52928504
37,4,7,4.003,33.52928504
40,4,6,4.003,33.52928504
38,6,4,4.004,33.52091109
16,11,4,4.005,33.51254132
31,11,5,4.005,33.51254132
48,5,4,4.005,33.51254132
60,5,4,4.005,33.51254132
12,9,15,4.006,33.50417574
32,5,6,4.006,33.50417574
34,6,4,4.006,33.50417574
45,4,5,4.006,33.50417574
9,10,8,4.007,33.49581432
37,6,4,4.007,33.49581432
16,4,12,4.008,33.48745709
16,12,4,4.008,33.48745709
37,7,4,4.008,33.48745709
49,5,4,4.008,33.48745709
12,15,9,4.01,33.47075511
50,4,5,4.01,33.47075511
17,10,4,4.011,33.46241037
35,5,4,4.011,33.46241037
35,7,4,4.011,33.46241037
16,5,8,4.012,33.45406979
34,7,4,4.012,33.45406979
36,6,4,4.012,33.45406979
26,4,15,4.013,33.44573337
61,5,4,4.013,33.44573337
63,4,5,4.014,33.4374011
18,8,5,4.015,33.42907298
12,15,13,4.016,33.420749
34,5,6,4.018,33.40411349
35,4,4,4.018,33.40411349
56,5,4,4.018,33.40411349
63,5,4,4.018,33.40411349
12,14,11,4.019,33.39580194
13,8,15,4.019,33.39580194
16,13,6,4.019,33.39580194
16,15,6,4.02,33.38749453
12,15,14,4.022,33.37089209
35,4,6,4.022,33.37089209
20,6,6,4.024,33.35430616
33,6,5,4.024,33.35430616
15,13,7,4.026,33.33773671
17,9,5,4.026,33.33773671
11,13,15,4.027,33.32945816
15,7,13,4.027,33.32945816
36,4,5,4.027,33.32945816
11,8,14,4.029,33.31291338
15,9,6,4.03,33.30464715
35,4,5,4.031,33.29638502
15,9,7,4.032,33.28812698
46,4,5,4.033,33.27987305
13,15,8,4.034,33.2716232
16,5,9,4.034,33.2716232
62,4,5,4.035,33.26337745
12,15,15,4.036,33.25513578
17,9,7,4.036,33.25513578
15,12,7,4.038,33.23866469
16,9,5,4.038,33.23866469
17,4,8,4.038,33.23866469
9,8,10,4.04,33.2222099
12,13,15,4.041,33.21398862
13,12,15,4.043,33.19755825
43,5,5,4.044,33.18934916
33,4,6,4.045,33.18114413
38,5,4,4.045,33.18114413
39,4,6,4.049,33.14836453
51,4,5,4.051,33.13199901
33,4,4,4.053,33.11564964
40,6,4,4.053,33.11564964
39,6,5,4.054,33.10748101
17,8,4,4.055,33.0993164
60,5,5,4.056,33.09115582
9,16,5,4.057,33.08299926
18,4,9,4.057,33.08299926
34,4,4,4.058,33.07484672
42,6,4,4.058,33.07484672
45,5,5,4.058,33.07484672
17,8,7,4.059,33.0666982
23,4,15,4.059,33.0666982
46,5,5,4.06,33.05855369
17,8,5,4.063,33.03414423
35,6,4,4.063,33.03414423
17,7,9,4.066,33.00977078
17,9,4,4.067,33.00165429
18,8,7,4.067,33.00165429
21,6,6,4.067,33.00165429
33,5,4,4.067,33.00165429
37,4,4,4.067,33.00165429
18,7,8,4.068,32.99354179
33,6,4,4.068,32.99354179
36,4,6,4.068,32.99354179
18,7,9,4.07,32.97732875
18,13,7,4.07,32.97732875
36,5,4,4.07,32.97732875
38,4,5,4.07,32.97732875
17,5,8,4.071,32.9692282
47,5,5,4.071,32.9692282
16,4,8,4.072,32.96113163
32,5,4,4.072,32.96113163
40,5,6,4.072,32.96113163
44,5,5,4.075,32.93686577
11,9,15,4.076,32.92878508
36,4,4,4.076,32.92878508
48,5,5,4.077,32.92070836
17,7,8,4.079,32.90456681
32,4,5,4.079,32.90456681
16,8,5,4.08,32.89650196
42,4,4,4.08,32.89650196
8,16,4,4.083,32.87233113
39,4,4,4.083,32.87233113
12,6,8,4.084,32.86428208
23,15,4,4.085,32.85623696
25,15,4,4.085,32.85623696
37,5,4,4.086,32.84819579
42,6,5,4.086,32.84819579
40,6,5,4.087,32.84015855
18,14,6,4.091,32.80804889
18,14,7,4.091,32.80804889
42,5,6,4.091,32.80804889
17,4,9,4.094,32.78400782
20,5,12,4.095,32.77600195
8,9,8,4.096,32.768
8,8,8,4.098,32.75200781
18,6,8,4.098,32.75200781
25,7,7,4.098,32.75200781
33,4,5,4.1,32.73603122
8,4,16,4.106,32.68819484
18,7,14,4.107,32.6802357
25,5,8,4.108,32.67228043
24,7,7,4.11,32.65638151
39,5,6,4.11,32.65638151
18,9,4,4.111,32.64843785
16,8,4,4.112,32.64049805
40,4,4,4.112,32.64049805
18,9,7,4.114,32.62463004
25,6,7,4.114,32.62463004
17,7,13,4.115,32.61670182
17,5,9,4.116,32.60877745
17,13,7,4.119,32.58502743
38,4,4,4.119,32.58502743
18,4,8,4.12,32.57711845
20,12,5,4.12,32.57711845
25,7,6,4.12,32.57711845
24,13,5,4.121,32.5692133
41,5,6,4.121,32.5692133
12,7,9,4.123,32.5534145
41,4,4,4.123,32.5534145
34,4,5,4.124,32.54552085
17,8,6,4.125,32.53763103
31,7,7,4.125,32.53763103
34,5,4,4.125,32.53763103
12,8,6,4.127,32.52186285
24,7,6,4.127,32.52186285
18,6,14,4.128,32.5139845
24,14,5,4.128,32.5139845
41,6,5,4.128,32.5139845
10,9,12,4.129,32.50610995
12,10,6,4.13,32.49823923
25,5,9,4.132,32.4825092
18,15,7,4.133,32.47464989
24,5,9,4.133,32.47464989
22,8,5,4.134,32.46679439
18,8,6,4.136,32.45109478
18,7,13,4.137,32.44325066
12,9,7,4.139,32.42757381
18,8,4,4.139,32.42757381
15,7,14,4.14,32.41974106
22,6,7,4.142,32.40408691
23,7,7,4.143,32.39626551
24,9,5,4.143,32.39626551
25,5,13,4.144,32.38844788
12,9,6,4.146,32.37282393
25,13,5,4.147,32.3650176
10,8,14,4.148,32.35721504
12,6,9,4.149,32.34941624
8,16,7,4.15,32.3416212
8,8,9,4.153,32.31825861
10,8,12,4.154,32.31047857
12,7,8,4.155,32.30270229
24,15,5,4.155,32.30270229
10,14,8,4.157,32.28716093
25,14,5,4.157,32.28716093
16,14,7,4.159,32.27163453
15,14,7,4.161,32.25612305
18,7,15,4.162,32.2483729
23,6,7,4.164,32.23288377
16,8,7,4.166,32.21740951
19,5,10,4.166,32.21740951
20,5,14,4.167,32.20967795
25,8,5,4.168,32.2019501
20,9,5,4.169,32.19422595
22,6,6,4.171,32.17878878
8,7,16,4.172,32.17107574
17,7,14,4.173,32.1633664
23,5,8,4.174,32.15566076
10,15,11,4.175,32.1479588
24,5,14,4.175,32.1479588
24,8,5,4.177,32.13256596
24,5,15,4.178,32.12487506
16,9,7,4.179,32.11718784
10,12,9,4.18,32.10950431
24,5,8,4.18,32.10950431
17,14,7,4.181,32.10182444
21,5,10,4.182,32.09414825
25,5,14,4.182,32.09414825
25,6,6,4.182,32.09414825
10,13,8,4.183,32.08647574
10,14,12,4.184,32.07880688
16,7,8,4.184,32.07880688
16,7,9,4.184,32.07880688
19,10,5,4.184,32.07880688
21,10,5,4.184,32.07880688
22,5,8,4.184,32.07880688
17,6,8,4.185,32.0711417
10,14,11,4.187,32.05582231
24,5,13,4.187,32.05582231
25,9,5,4.187,32.05582231
12,8,7,4.188,32.0481681
15,6,13,4.188,32.0481681
19,5,9,4.188,32.0481681
16,7,14,4.19,32.03287064
23,7,6,4.19,32.03287064
24,6,7,4.19,32.03287064
23,5,9,4.193,32.00995182
20,10,5,4.194,32.0023195
21,5,12,4.195,31.99469082
23,6,6,4.196,31.98706578
12,6,10,4.198,31.97182658
17,15,7,4.198,31.97182658
10,14,9,4.199,31.96421243
21,5,9,4.199,31.96421243
22,7,6,4.2,31.9566019
21,9,5,4.201,31.948995
10,8,13,4.202,31.94139172
10,9,13,4.202,31.94139172
20,5,10,4.202,31.94139172
20,11,5,4.203,31.93379205
17,7,15,4.206,31.91101474
10,11,9,4.207,31.90342952
10,11,14,4.207,31.90342952
10,12,14,4.208,31.89584791
11,5,16,4.208,31.89584791
20,5,11,4.208,31.89584791
10,9,11,4.211,31.87312467
25,4,15,4.211,31.87312467
16,15,7,4.212,31.86555745
20,13,5,4.213,31.85799383
10,10,14,4.214,31.85043379
10,12,8,4.214,31.85043379
10,14,14,4.215,31.84287734
20,5,9,4.216,31.83532448
22,7,7,4.217,31.8277752
23,9,5,4.217,31.8277752
25,15,5,4.219,31.81268737
33,7,4,4.221,31.79761384
11,16,5,4.227,31.75247883
23,8,5,4.227,31.75247883
15,13,6,4.228,31.74496878
8,6,16,4.229,31.73746228
62,4,4,4.23,31.72995934
25,5,15,4.232,31.71496408
10,15,14,4.234,31.69998299
24,6,6,4.234,31.69998299
8,9,9,4.235,31.69249776
19,9,5,4.235,31.69249776
5,12,16,4.236,31.68501605
10,12,13,4.236,31.68501605
10,13,10,4.237,31.67753788
21,5,11,4.238,31.67006324
23,5,14,4.238,31.67006324
21,12,5,4.24,31.65512453
19,5,12,4.242,31.64019991
8,16,6,4.243,31.63274287
10,11,15,4.243,31.63274287
10,15,9,4.243,31.63274287
32,4,7,4.243,31.63274287
60,4,4,4.243,31.63274287
5,11,16,4.244,31.62528935
20,5,13,4.245,31.61783934
9,11,9,4.247,31.60294985
10,9,15,4.247,31.60294985
52,4,4,4.247,31.60294985
8,5,16,4.248,31.59551036
21,11,5,4.248,31.59551036
5,14,16,4.249,31.58807437
9,11,13,4.249,31.58807437
10,8,15,4.249,31.58807437
10,9,14,4.249,31.58807437
20,14,5,4.249,31.58807437
10,13,12,4.25,31.58064188
19,13,5,4.251,31.57321289
19,12,5,4.252,31.56578739
21,13,5,4.253,31.55836539
6,16,6,4.254,31.55094687
33,4,7,4.254,31.55094687
5,10,16,4.255,31.54353184
5,13,16,4.256,31.5361203
11,14,10,4.258,31.52130766
11,15,10,4.258,31.52130766
19,5,13,4.258,31.52130766
5,16,13,4.259,31.51390655
10,14,10,4.259,31.51390655
22,5,15,4.259,31.51390655
8,16,5,4.26,31.50650892
